time,lon,lat,lons,lats,latitude_longitude,spi
2023-01-01,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-02,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-03,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-04,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-05,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-06,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-07,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-08,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-09,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-10,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-11,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-12,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-13,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-14,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-15,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-16,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-17,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-18,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-19,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-20,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-21,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-22,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-23,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-24,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-25,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-26,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-27,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-28,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-29,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-30,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-01-31,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-02-01,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-02-02,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-02-03,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-02-04,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-02-05,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-02-06,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
2023-02-07,8.70730856035551,54.908170918201535,8.70730856035551,54.908170918201535,0,
